acctcd_n,age,atmuser,behave_scr,CARD_TYPE,CREDIT_LIM,currbal,delnum,ecomuser,CREDIT_SCORE,GENDER,hhincome,okmail,OPEN_DT,p_bankrupt,p_churn,p_revenue,p_risk,prodnum,ROC1,ROC12,ROC3,ROC6,SSN,t_asset,T_debt,T_debtserv,T_liab,writeoff,YEAR,ZIPCODE,account_id,_PartInd_
2,32,N,420,VISA,4000.00,1900.00,4,N,636,M,35000.00,N,13-Jan-14,0.287537379,0.340589733,0.814063556,0.920168264,1,0,14,0,10,815150170,150000.00,0.00,0.00,8500.00,1,2014,85035,4115838517,1
3,29,Y,420,MC,2000.00,0.00,4,N,726,F,59000.00,Y,4-Dec-12,0.229329589,0.806494943,0.017912266,0.172242975,2,2,59,17,29,815156305,1500.00,9500.00,570.00,11000.00,1,2012,90210,775350370,1
1,39,N,480,VISA,5000.00,2575.00,4,Y,612,F,176000.00,Y,19-Sep-13,0.36183773,0.063039989,0.21243886,0.614843378,4,1,41,11,23,815162100,200000.00,51500.00,2575.00,251500.00,1,2013,89044,5519080779,1
2,28,Y,420,VISA,3000.00,575.00,3,Y,564,F,20000.00,N,28-Nov-13,0.885500819,0.156568948,0.521034884,0.063171142,5,0,14,5,10,815189038,1500.00,12100.00,726.00,13600.00,1,2013,97209,853683683,0
3,30,Y,400,MC,4000.00,2100.00,4,N,657,F,101000.00,N,4-May-14,0.867105205,0.78556222,0.826333713,0.663247744,3,1,41,11,23,815349328,1500.00,7000.00,350.00,8500.00,1,2014,90210,1990038958,0
3,27,N,360,VISA,2000.00,0.00,3,Y,558,F,21000.00,Y,5-Dec-13,0.052601868,0.497169408,0.774885638,0.664020719,5,1,41,11,23,815361938,15000.00,186500.00,13055.00,201500.00,0,2013,82001,3965188704,0
1,30,Y,380,VISA,4000.00,1900.00,4,N,699,F,50922.00,N,5-Jan-12,0.488007451,0.673847647,0.080927549,0.452607942,1,2,59,17,29,815503474,10000.00,141500.00,9905.00,151500.00,1,2012,98115,5783129621,1
4,47,N,400,VISA,3000.00,750.00,0,N,555,M,78000.00,Y,1-Jun-12,0.104265228,0.434497941,0.769381585,0.429847009,2,2,59,17,29,815874348,250000.00,0.00,0.00,8500.00,0,2012,85032,2804426236,1
4,50,N,340,VISA,3000.00,750.00,4,Y,732,F,26000.00,Y,5-Dec-13,0.022496543,0.925829213,0.474162878,0.280828217,3,0,14,0,10,815910838,7500.00,144000.00,10080.00,151500.00,1,2013,95114,9794183965,1
3,29,Y,360,VISA,6000.00,3500.00,4,N,684,M,50000.00,Y,26-Jan-12,0.146016744,0.591345017,0.86868088,0.759337426,1,2,59,17,29,815967484,15000.00,186500.00,13055.00,201500.00,1,2012,97209,6193196804,0
1,29,N,280,VISA,4000.00,2200.00,4,Y,627,F,32668.00,N,11-Aug-13,0.669756556,0.209539197,0.939647877,0.019213158,1,2,59,17,29,816274381,7500.00,294000.00,14700.00,301500.00,1,2013,82002,307133310,0
1,40,N,340,MC,4000.00,1900.00,1,N,702,M,17000.00,N,8-May-13,0.175579144,0.121144998,0.648362071,0.539493778,4,4,71,20,34,816544991,300000.00,0.00,0.00,21500.00,0,2013,97209,4782999109,1
1,41,Y,260,VISA,4000.00,2100.00,2,Y,729,M,14000.00,Y,8-Jun-12,0.929505266,0.930431149,0.429968208,0.431819974,5,1,41,11,23,816547517,250000.00,0.00,0.00,13600.00,0,2012,85003,7899025356,1
3,60,N,400,MC,2000.00,0.00,4,Y,591,F,25000.00,N,30-Mar-13,0.821650587,0.788903794,0.305277191,0.239783604,2,2,59,17,29,816759364,300000.00,0.00,0.00,16700.00,1,2013,92108,9547410817,0
1,28,Y,450,VISA,9000.00,6920.00,4,N,657,M,33000.00,N,4-Aug-13,0.456329957,0.395998255,0.926164106,0.805500701,2,3,62,13,32,816797689,300000.00,0.00,0.00,21500.00,1,2013,98120,2097273670,1
4,46,N,220,VISA,6000.00,3500.00,1,N,696,F,43000.00,Y,1-Jan-12,0.720716653,0.135790682,0.928253667,0.758401724,4,0,14,0,10,816852040,250000.00,0.00,0.00,151500.00,0,2012,94109,6054167043,1
3,48,Y,280,MC,3000.00,750.00,4,Y,597,M,56000.00,Y,30-Mar-13,0.259494603,0.14836862,0.703931611,0.481679646,5,2,59,17,29,816864514,7500.00,194000.00,13580.00,201500.00,1,2013,82001,4712298929,1
3,58,N,360,VISA,4000.00,2200.00,4,N,711,M,10000.00,Y,17-Apr-12,0.798054378,0.338883084,0.568468731,0.650126144,1,2,59,17,29,816952186,7500.00,9200.00,368.00,16700.00,1,2012,85003,4066996767,1
1,33,N,480,VISA,3000.00,575.00,4,Y,675,M,65000.00,Y,30-Jun-12,0.813791545,0.576060356,0.694925951,0.219463573,1,0,14,5,10,816996559,20000.00,131500.00,9205.00,151500.00,1,2012,82002,7421375610,1
1,35,N,300,MC,4000.00,2200.00,4,N,609,M,30000.00,N,15-Dec-12,0.239510375,0.734776406,0.48714339,0.477675452,3,0,14,0,10,817054620,12500.00,0.00,0.00,1600.00,1,2012,98101,5168917000,1
2,36,Y,410,VISA,2000.00,0.00,0,N,666,M,66000.00,N,15-Jun-12,0.71113727,0.117935819,0.414536544,0.228133642,1,2,59,17,29,817143260,250000.00,0.00,0.00,8500.00,0,2012,94116,8058623643,1
1,50,Y,500,VISA,4000.00,2100.00,1,N,741,M,73000.00,N,15-Nov-13,0.319738144,0.96320159,0.641469867,0.92839676,4,2,59,17,29,817197716,250000.00,0.00,0.00,21500.00,0,2013,82002,2383971029,1
2,29,N,380,VISA,6000.00,3500.00,4,N,747,M,12000.00,N,25-Mar-13,0.189035801,0.829259627,0.009147714,0.289595367,1,3,62,13,32,817290150,7500.00,6100.00,366.00,13600.00,1,2013,83701,9091901318,1
1,34,Y,220,VISA,2000.00,0.00,1,Y,648,M,87000.00,N,4-May-12,0.621504051,0.029734872,0.325619461,0.142081104,4,3,62,13,32,817343848,20000.00,231500.00,11575.00,251500.00,0,2012,98115,9390111323,0
1,58,N,460,MC,6000.00,4475.00,3,Y,567,F,23000.00,N,18-Dec-12,0.388276344,0.211064065,0.799670204,0.445245645,5,1,41,11,23,817448405,20000.00,0.00,0.00,8500.00,1,2012,92108,6783237726,1
2,28,N,360,VISA,3000.00,1000.00,4,Y,678,F,24816.00,Y,15-Sep-13,0.427316184,0.202806532,0.815061358,0.366042054,1,2,59,17,29,817493770,15000.00,0.00,0.00,8500.00,1,2013,90210,8409888432,1
3,36,N,360,VISA,9000.00,6920.00,4,N,717,F,29000.00,Y,29-Mar-14,0.246268333,0.430110221,0.338189277,0.705873053,5,2,59,17,29,817558003,10000.00,0.00,0.00,8500.00,1,2014,97209,8373101162,1
4,39,Y,420,VISA,2000.00,0.00,0,N,642,F,85000.00,N,30-Jun-12,0.832139265,0.045373324,0.438756294,0.865224413,1,1,41,11,23,817584048,7500.00,14000.00,560.00,21500.00,0,2012,92110,2166596335,0
1,31,N,480,VISA,4000.00,1900.00,4,Y,591,M,59000.00,Y,10-Jul-13,0.827789503,0.868855721,0.348322612,0.430455049,4,1,41,11,23,817710827,150000.00,0.00,0.00,8500.00,1,2013,85003,5376460531,1
1,45,Y,280,MC,3000.00,625.00,0,Y,654,F,72000.00,N,15-May-14,0.533864376,0.826618943,0.180241659,0.765750795,2,1,41,11,23,817807100,300000.00,0.00,0.00,11000.00,0,2014,85701,3601222897,1
3,55,N,420,MC,4000.00,2100.00,4,Y,627,F,41000.00,Y,15-Dec-12,0.326775182,0.896520109,0.111647646,0.251137501,1,0,14,0,10,817894013,7500.00,6100.00,366.00,13600.00,1,2012,92108,9912863625,0
1,32,Y,440,VISA,3000.00,1000.00,4,N,603,F,49000.00,Y,5-Oct-13,0.004328266,0.514052225,0.259190245,0.278638163,2,1,41,11,23,818005292,10000.00,0.00,0.00,1600.00,1,2013,84605,8405726542,0
4,34,N,380,VISA,5000.00,3200.00,0,N,537,M,39000.00,Y,19-Feb-13,0.986029673,0.124588864,0.555309268,0.832427649,1,1,41,11,23,818084740,150000.00,0.00,0.00,1600.00,0,2013,90020,5603738867,0
1,35,N,240,VISA,5000.00,3450.00,4,Y,630,F,36000.00,Y,10-Feb-12,0.53009043,0.363794135,0.946942282,0.614349692,3,1,41,11,23,818238472,12500.00,289000.00,14450.00,301500.00,1,2012,80010,8180666961,1
1,36,N,500,VISA,7000.00,5000.00,0,N,630,M,71000.00,Y,16-Dec-13,0.278690929,0.856235591,0.06746326,0.222552584,2,1,41,11,23,818242168,1500.00,9500.00,570.00,11000.00,0,2013,90210,5093090369,0
4,39,Y,360,MC,3000.00,1000.00,3,Y,609,M,50922.00,Y,30-Mar-13,0.986140696,0.362405577,0.174273137,0.9268029,5,1,41,11,23,818251500,300000.00,0.00,0.00,201500.00,0,2013,85703,6317578515,1
1,33,N,370,MC,9000.00,6920.00,4,N,696,M,45000.00,N,15-Dec-12,0.12112096,0.820324502,0.470722731,0.869129817,1,2,59,17,29,818288742,200000.00,0.00,0.00,13600.00,1,2012,85003,7486005136,1
4,28,Y,380,VISA,2000.00,0.00,4,N,684,F,47000.00,N,8-Mar-12,0.856952874,0.734316683,0.795634778,0.550362397,1,2,59,17,29,818568135,7500.00,3500.00,210.00,11000.00,1,2012,94116,7749042547,1
4,31,Y,420,VISA,2000.00,0.00,3,N,576,F,62000.00,N,19-Jan-14,0.560560289,0.74697004,0.153765164,0.526584667,5,2,59,17,29,818570604,10000.00,141500.00,9905.00,151500.00,0,2014,94103,6012231599,0
4,34,N,420,VISA,4000.00,2200.00,4,Y,594,F,79000.00,Y,1-Jan-12,0.070999335,0.786182976,0.428591155,0.858958438,3,0,14,0,10,818595112,150000.00,0.00,0.00,13600.00,1,2012,97211,3902749379,1
2,30,Y,400,VISA,5000.00,3450.00,4,Y,705,M,59000.00,N,16-Jul-12,0.965871505,0.065436244,0.015653874,0.214783353,4,2,59,17,29,818973279,20000.00,0.00,0.00,16700.00,1,2012,94109,2022422777,1
4,45,Y,480,VISA,7000.00,5000.00,4,N,738,M,20000.00,N,6-Sep-12,0.782061489,0.396512537,0.589287013,0.818189109,2,1,41,11,23,819033659,300000.00,0.00,0.00,8500.00,1,2012,98101,3787806478,1
3,26,Y,450,VISA,3000.00,1200.00,4,N,645,F,51000.00,N,25-Aug-12,0.409585904,0.168524722,0.789055313,0.30693295,1,1,41,11,23,819050035,20000.00,0.00,0.00,8500.00,1,2012,85703,8575277849,0
4,31,Y,360,MC,9000.00,6920.00,0,N,726,M,19000.00,N,5-Nov-12,0.536210872,0.326819865,0.931515369,0.512733355,3,2,59,17,29,819137050,200000.00,0.00,0.00,13600.00,0,2012,92110,1305578300,1
4,54,N,410,MC,4000.00,1900.00,0,Y,582,M,34000.00,Y,10-Jun-13,0.899505298,0.367375819,0.133440558,0.069181602,1,1,41,11,23,819301665,15000.00,0.00,0.00,8500.00,0,2013,83701,1878969633,1
1,28,N,360,MC,10000.00,7500.00,0,Y,741,M,24000.00,N,15-May-14,0.283353268,0.893714025,0.588533647,0.80925516,3,1,41,11,23,819340938,300000.00,0.00,0.00,151500.00,0,2014,83701,3102729750,1
1,28,N,380,MC,5000.00,3450.00,0,Y,573,M,10000.00,Y,30-Mar-13,0.346900687,0.74466751,0.045784098,0.841317744,1,1,41,11,23,819348321,150000.00,151500.00,7575.00,301500.00,0,2013,97211,3890295394,1
4,32,N,380,VISA,10000.00,7500.00,4,N,696,F,27000.00,Y,5-Apr-12,0.007327708,0.320342241,0.163834975,0.78986404,1,2,59,17,29,819554733,250000.00,0.00,0.00,201500.00,1,2012,98101,3739731537,0
1,28,Y,480,VISA,6000.00,4475.00,4,Y,639,F,18000.00,N,7-Feb-12,0.297198795,0.899474227,0.098336511,0.302887375,5,0,14,5,10,819596102,1500.00,9500.00,570.00,11000.00,1,2012,83716,5561605299,1
2,42,N,440,VISA,5000.00,2575.00,4,Y,612,F,22000.00,Y,25-Jul-13,0.124584787,0.291018868,0.707801827,0.040669989,1,1,41,11,23,819626918,12500.00,189000.00,13230.00,201500.00,1,2013,83701,9143506721,1
1,43,Y,300,VISA,5000.00,3450.00,4,N,528,M,55000.00,N,19-Feb-13,0.913799583,0.324407543,0.119103563,0.940319483,1,2,59,17,29,819628429,20000.00,0.00,0.00,13600.00,1,2013,90020,2126487988,1
3,34,Y,260,MC,10000.00,7500.00,4,Y,618,M,31000.00,Y,22-May-14,0.351398212,0.208215609,0.27980691,0.993441705,4,2,59,17,29,819675750,10000.00,3600.00,216.00,13600.00,1,2014,85701,4577209421,1
1,40,Y,340,VISA,6000.00,3500.00,4,N,708,M,46000.00,N,30-Jun-12,0.004776632,0.186620113,0.595698372,0.959385334,5,0,14,0,10,819871993,10000.00,141500.00,9905.00,151500.00,1,2012,83716,8740059537,0
1,34,Y,420,MC,5000.00,2575.00,4,Y,705,F,18000.00,N,16-Apr-14,0.15515409,0.459032333,0.807093211,0.414849697,5,1,41,11,23,820084730,7500.00,14000.00,560.00,21500.00,1,2014,94103,9432437019,0
3,27,N,260,VISA,2000.00,0.00,4,N,687,M,42000.00,Y,1-May-12,0.43281231,0.59962216,0.516217235,0.849836936,5,4,71,20,34,820105540,20000.00,0.00,0.00,16700.00,0,2012,95109,5239450487,0
2,28,N,440,VISA,3000.00,1200.00,1,Y,696,M,17000.00,Y,17-Apr-12,0.276983595,0.821710983,0.549347289,0.638802065,3,2,59,17,29,820242247,7500.00,294000.00,14700.00,301500.00,0,2012,85032,2111314764,1
1,28,Y,410,VISA,5000.00,2575.00,0,Y,561,M,212000.00,N,11-Aug-13,0.454762885,0.033733553,0.744248219,0.902189555,1,1,41,11,23,820341367,1500.00,200000.00,14000.00,201500.00,0,2013,83716,7281860103,1
2,58,Y,240,VISA,4000.00,2100.00,4,Y,726,F,28000.00,N,30-Mar-12,0.923541143,0.440778633,0.682159888,0.716634868,3,2,59,17,29,820567385,10000.00,11500.00,460.00,21500.00,1,2012,97211,54587740,1
1,52,Y,420,VISA,3000.00,1200.00,0,N,705,F,17000.00,N,5-Dec-13,0.5689361,0.919332534,0.244134317,0.944927186,3,1,41,11,23,820571093,200000.00,0.00,0.00,1600.00,0,2013,97209,736961523,0
1,30,N,360,MC,5000.00,2575.00,0,N,606,M,15000.00,N,15-Dec-12,0.957935347,0.049223951,0.503579649,0.686156858,3,0,14,5,10,820725615,20000.00,0.00,0.00,1600.00,0,2012,94103,4910354724,1
2,28,N,370,VISA,4000.00,2100.00,0,Y,615,F,11000.00,N,28-Nov-13,0.893256393,0.344670555,0.618963474,0.521791798,2,3,62,13,32,820728624,15000.00,186500.00,13055.00,201500.00,0,2013,92108,9272959605,0
4,29,Y,450,MC,3000.00,625.00,0,N,681,F,37000.00,Y,15-Dec-12,0.448378783,0.361217335,0.404798059,0.230475163,2,3,62,13,32,820754250,12500.00,1100.00,66.00,13600.00,0,2012,84601,7125212679,0
3,37,N,320,VISA,2000.00,0.00,4,N,540,F,76000.00,Y,19-Feb-13,0.779141229,0.98371813,0.881429679,0.290583482,1,2,59,17,29,820759275,10000.00,0.00,0.00,8500.00,1,2013,90020,8961571645,1
3,29,Y,450,VISA,4000.00,2200.00,1,N,669,M,21000.00,Y,21-Feb-12,0.105122797,0.927125741,0.016124269,0.660130156,3,2,59,17,29,820763687,12500.00,4200.00,168.00,16700.00,0,2012,94109,2192847497,1
3,31,N,460,VISA,4000.00,2100.00,1,N,582,F,68000.00,N,5-Sep-13,0.766462962,0.118476343,0.942469652,0.646496415,3,0,14,0,10,820830435,200000.00,0.00,0.00,21500.00,0,2013,95109,7656891825,1
1,45,N,260,VISA,6000.00,4475.00,3,Y,717,M,37000.00,Y,15-Mar-12,0.307402513,0.01630729,0.661854901,0.079664455,5,1,41,11,23,821019712,150000.00,0.00,0.00,13600.00,1,2012,89101,135930567,0
3,35,Y,460,VISA,5000.00,2575.00,4,N,600,M,51000.00,N,1-Jun-12,0.37904807,0.842637477,0.110842774,0.038021588,2,1,41,11,23,821140385,15000.00,136500.00,9555.00,151500.00,1,2012,98115,2268633485,1
4,35,Y,420,MC,3000.00,750.00,0,N,651,F,19000.00,N,24-Apr-13,0.553095019,0.780405505,0.166750262,0.621371233,1,1,41,11,23,821215753,7500.00,14000.00,560.00,21500.00,0,2013,85032,3869985889,1
1,28,N,420,VISA,6000.00,3500.00,1,Y,579,M,96000.00,Y,15-Jan-12,0.081427948,0.526183488,0.803805718,0.693316798,4,0,14,0,10,821252071,15000.00,186500.00,13055.00,201500.00,0,2012,82001,3771528934,1
2,51,Y,440,MC,6000.00,4475.00,4,Y,633,M,30376.00,N,31-Oct-12,0.399751815,0.207771864,0.80376184,0.419801938,3,0,14,5,10,821305818,12500.00,289000.00,14450.00,301500.00,1,2012,92108,8459616065,1
3,26,Y,340,MC,6000.00,3500.00,0,N,660,F,29000.00,N,17-May-14,0.390103424,0.952142285,0.671122854,0.795200577,2,3,62,13,32,821362323,7500.00,244000.00,12200.00,251500.00,0,2014,95114,9452377874,0
1,32,Y,380,MC,5000.00,3450.00,1,N,669,M,224000.00,N,10-Jun-13,0.698012094,0.475688698,0.586850396,0.142203603,4,3,62,13,32,821466448,15000.00,6500.00,260.00,21500.00,0,2013,80010,7896059341,1
1,32,N,420,MC,4000.00,2200.00,4,Y,750,M,76000.00,N,6-Nov-12,0.165767809,0.742360021,0.954063915,0.107248339,1,0,14,0,10,821517902,1500.00,12100.00,726.00,13600.00,1,2012,85035,7595406472,0
3,28,N,460,VISA,5000.00,2575.00,0,N,636,M,164000.00,Y,15-Mar-12,0.987376782,0.390374337,0.188875559,0.99487067,2,2,59,17,29,821675022,150000.00,0.00,0.00,16700.00,0,2012,90189,7209848756,1
3,33,Y,480,VISA,2000.00,0.00,4,N,717,M,67000.00,N,5-Mar-12,0.672666094,0.857834108,0.265250101,0.635586128,2,2,59,17,29,821684430,20000.00,281500.00,14075.00,301500.00,1,2012,85032,6731491949,0
1,42,Y,420,MC,2000.00,0.00,1,N,624,M,32668.00,Y,6-Apr-14,0.195174125,0.747415452,0.971294788,0.075777442,4,2,59,17,29,821732226,7500.00,6100.00,366.00,13600.00,0,2014,85035,7715801353,0
3,33,Y,400,VISA,3000.00,1000.00,1,N,669,M,45000.00,N,28-Aug-12,0.524324601,0.538279983,0.531302292,0.559213055,3,1,41,11,23,821768032,200000.00,1500.00,105.00,201500.00,0,2012,90210,6642160549,0
1,37,N,480,MC,5000.00,3450.00,0,Y,717,F,19000.00,Y,31-Oct-12,0.026232786,0.175449251,0.100841018,0.39927395,2,0,14,5,10,821823967,12500.00,0.00,0.00,11000.00,0,2012,92108,2060318287,0
1,36,N,320,VISA,2000.00,0.00,3,Y,579,F,79000.00,Y,8-Jun-12,0.647121027,0.063720679,0.355420853,0.188620158,5,0,14,5,10,821963426,20000.00,231500.00,11575.00,251500.00,1,2012,94116,3211066687,1
2,29,N,410,VISA,4000.00,2100.00,4,Y,609,M,40000.00,Y,14-Oct-13,0.211684797,0.411600334,0.811642566,0.21147364,3,0,14,5,10,821989254,10000.00,141500.00,9905.00,151500.00,1,2013,80202,6524994837,1
4,30,Y,240,VISA,3000.00,1000.00,0,N,747,M,21000.00,N,11-Aug-13,0.52765426,0.910486119,0.71907019,0.484733907,2,2,59,17,29,822167504,150000.00,0.00,0.00,16700.00,0,2013,80202,1976039099,0
4,58,Y,370,VISA,6000.00,4475.00,0,Y,516,F,62000.00,N,19-Feb-13,0.871776114,0.798410817,0.835093466,0.688362871,2,3,62,13,32,822342372,1500.00,100.00,5.00,1600.00,0,2013,90020,1871752889,1
4,28,N,460,MC,3000.00,1000.00,4,Y,627,M,29526.00,Y,3-Apr-14,0.371467911,0.728426927,0.549947419,0.26386545,3,1,41,11,23,822468045,200000.00,0.00,0.00,21500.00,1,2014,85701,6303957299,0
1,30,Y,240,VISA,3000.00,1000.00,4,N,738,F,54000.00,N,1-Jan-12,0.957615892,0.057084175,0.507350033,0.706286599,3,3,62,13,32,822485373,20000.00,281500.00,14075.00,301500.00,1,2012,94109,2354482423,1
1,30,N,240,VISA,3000.00,1000.00,4,N,582,M,36000.00,N,21-Feb-12,0.175631759,0.621147717,0.898389738,0.789421653,3,1,41,11,23,822684956,15000.00,186500.00,13055.00,201500.00,1,2012,97209,7306726737,1
3,38,Y,400,MC,5000.00,3450.00,0,Y,627,F,14000.00,N,30-Mar-13,0.630227771,0.071273067,0.850750419,0.73284101,2,0,14,0,10,822701701,15000.00,0.00,0.00,11000.00,0,2013,94109,9371716757,1
4,41,Y,260,VISA,2000.00,0.00,4,N,630,F,13000.00,Y,6-Jul-13,0.786704567,0.015916855,0.401310711,0.859735286,1,3,62,13,32,822805497,7500.00,14000.00,560.00,21500.00,1,2013,83701,2371496224,1
1,29,N,280,VISA,4000.00,2200.00,0,Y,735,F,11000.00,Y,13-Sep-12,0.358335612,0.961085403,0.659710508,0.86521009,2,2,59,17,29,822861076,1500.00,200000.00,14000.00,201500.00,0,2012,83716,502709979,1
1,43,N,220,VISA,10000.00,7500.00,0,Y,684,M,50922.00,Y,3-Apr-12,0.783411011,0.42030541,0.10185821,0.37564701,2,3,62,13,32,822942590,7500.00,244000.00,12200.00,251500.00,0,2012,94109,8037194073,1
3,34,N,380,VISA,2000.00,0.00,2,Y,723,M,14000.00,Y,15-Jan-12,0.220653263,0.912435546,0.566544404,0.95010897,5,2,59,17,29,823214738,200000.00,0.00,0.00,16700.00,0,2012,97211,103262076,1
3,34,N,480,VISA,7000.00,5000.00,3,N,672,M,50000.00,N,25-Nov-13,0.157171168,0.739751848,0.948461508,0.113622868,5,1,41,11,23,823282280,12500.00,9000.00,360.00,21500.00,1,2013,85032,5080434179,1
3,33,N,380,MC,2000.00,0.00,2,N,654,M,70000.00,N,1-Oct-12,0.204552381,0.486366026,0.345459203,0.909086493,4,0,14,0,10,823287698,300000.00,0.00,0.00,251500.00,0,2012,94109,8008308321,0
1,35,N,410,MC,3000.00,750.00,0,Y,735,F,76000.00,Y,12-Apr-13,0.677115952,0.880835806,0.278975879,0.686415587,2,3,62,13,32,823293766,10000.00,141500.00,9905.00,151500.00,0,2013,85032,2776328788,0
2,35,Y,400,VISA,3000.00,1200.00,0,N,747,F,24521.00,N,1-May-12,0.382743083,0.649622786,0.016182934,0.549942341,1,2,59,17,29,823419254,1500.00,12100.00,726.00,13600.00,0,2012,85032,2041746435,1
1,32,N,260,VISA,2000.00,0.00,1,Y,723,F,32668.00,Y,6-Jul-13,0.942452314,0.86965732,0.906054817,0.76046483,4,3,62,13,32,823441513,1500.00,100.00,5.00,1600.00,0,2013,92108,6341527722,1
1,30,Y,440,VISA,2000.00,0.00,1,N,516,M,70000.00,N,19-Feb-13,0.916820321,0.817102887,0.866961604,0.667526735,3,1,41,11,23,823473350,12500.00,4200.00,168.00,16700.00,0,2013,90020,3119340317,1
4,29,N,340,MC,10000.00,7500.00,4,Y,741,F,107000.00,Y,6-Nov-12,0.897921993,0.341154742,0.619538368,0.506003866,3,1,41,11,23,823526574,15000.00,186500.00,13055.00,201500.00,1,2012,95114,6079098920,1
3,30,N,460,MC,2000.00,0.00,0,N,687,F,13000.00,N,21-Nov-12,0.597762768,0.366402065,0.982082416,0.51936101,3,2,59,17,29,823768576,20000.00,0.00,0.00,8500.00,0,2012,92108,5864937294,1
3,43,N,450,VISA,6000.00,3500.00,0,Y,564,F,21000.00,Y,10-Jul-13,0.054950249,0.237172713,0.646061481,0.010506408,1,3,62,13,32,823809672,10000.00,141500.00,9905.00,151500.00,0,2013,83716,370893986,1
1,29,Y,410,VISA,5000.00,2575.00,0,N,651,M,9000.00,N,11-Aug-13,0.969519246,0.454319438,0.211919342,0.181519726,3,1,41,11,23,823895844,12500.00,0.00,0.00,8500.00,0,2013,97209,5001207988,0
3,53,Y,340,MC,2000.00,0.00,4,N,627,M,36000.00,N,5-Nov-12,0.28318261,0.483668123,0.883425366,0.284396392,1,1,41,11,23,823950002,10000.00,141500.00,9905.00,151500.00,1,2012,80202,126585704,1
1,35,N,360,VISA,2000.00,0.00,4,Y,648,M,19500.00,N,27-Oct-13,0.933614167,0.090249134,0.011931651,0.325201585,1,2,59,17,29,824148203,12500.00,0.00,0.00,11000.00,1,2013,90210,6797931901,0
1,29,Y,360,MC,2000.00,0.00,2,N,651,F,31000.00,N,4-Jun-13,0.759010485,0.25027871,0.004644597,0.987181048,5,1,41,11,23,824287005,12500.00,0.00,0.00,8500.00,0,2013,83701,3633375421,1
3,40,Y,400,MC,3000.00,575.00,4,N,654,F,42000.00,Y,4-Jun-13,0.230191861,0.364663605,0.797427733,0.066371221,5,1,41,11,23,824639105,15000.00,236500.00,11825.00,251500.00,0,2013,85701,8998206555,1
1,28,N,440,VISA,4000.00,2200.00,0,N,726,M,40000.00,Y,10-Nov-13,0.823435125,0.290637745,0.557036435,0.491441674,1,2,59,17,29,824715558,15000.00,136500.00,9555.00,151500.00,0,2013,92108,3181519608,1
3,28,N,340,MC,4000.00,2100.00,0,Y,678,F,34000.00,Y,8-May-13,0.491218443,0.652418955,0.571818699,0.894219722,1,2,59,17,29,824756059,12500.00,0.00,0.00,11000.00,0,2013,89044,7914524101,1
3,60,N,240,VISA,2000.00,0.00,0,Y,672,M,19000.00,Y,8-Mar-12,0.389625872,0.443435497,0.916530685,0.024149936,1,4,71,20,34,824851550,150000.00,0.00,0.00,8500.00,0,2012,92110,7981670810,1
1,33,Y,340,VISA,10000.00,7500.00,0,N,657,M,86000.00,Y,27-Oct-13,0.814790605,0.175363257,0.995076931,0.716222235,2,1,41,11,23,824927044,200000.00,0.00,0.00,21500.00,0,2013,98120,1059636418,0
1,30,Y,420,VISA,2000.00,0.00,4,N,735,M,12000.00,N,29-Mar-14,0.393221212,0.004435887,0.198828549,0.421257899,2,2,59,17,29,825030882,300000.00,0.00,0.00,8500.00,1,2014,82001,5064088481,1
4,28,Y,320,VISA,5000.00,3200.00,2,N,621,M,8000.00,N,6-Sep-12,0.093236334,0.742974693,0.418105514,0.717582233,4,1,41,11,23,825156466,250000.00,0.00,0.00,21500.00,0,2012,92108,6128478179,0
3,37,Y,300,VISA,6000.00,3500.00,3,N,618,M,8000.00,N,8-Dec-13,0.85546762,0.240961698,0.048214659,0.819202814,5,0,14,0,10,825190133,150000.00,0.00,0.00,16700.00,1,2013,94103,1234748699,1
2,37,Y,500,MC,3000.00,1000.00,4,N,624,M,27480.00,N,8-May-13,0.138107437,0.271817918,0.704962678,0.972383639,4,2,59,17,29,825428776,15000.00,236500.00,11825.00,251500.00,1,2013,92110,9977342752,1
3,39,N,400,VISA,4000.00,1900.00,0,Y,750,F,72000.00,Y,3-Apr-12,0.991950851,0.772003938,0.381977395,0.942083569,2,1,41,11,23,825474244,15000.00,0.00,0.00,1600.00,0,2012,89044,7792549137,1
3,32,Y,450,VISA,5000.00,3450.00,4,N,573,M,11000.00,N,9-Feb-14,0.56323584,0.766003626,0.164619733,0.570155305,2,1,41,11,23,825565923,10000.00,141500.00,9905.00,151500.00,1,2014,94109,8466486432,0
3,28,Y,320,VISA,7000.00,5000.00,4,N,615,M,26184.00,Y,28-Nov-13,0.088663921,0.140000115,0.614332018,0.717004406,2,1,41,11,23,825648259,150000.00,0.00,0.00,8500.00,1,2013,98115,3253437343,0
4,28,Y,300,VISA,3000.00,1000.00,3,N,708,F,84000.00,N,20-Mar-13,0.032263137,0.886414852,0.959338995,0.667642426,5,0,14,0,10,825753851,10000.00,3600.00,216.00,13600.00,1,2013,85035,2267895202,1
3,31,N,460,MC,2000.00,0.00,0,N,552,M,23000.00,N,6-Nov-12,0.426967758,0.04664777,0.736807764,0.97616779,1,1,41,11,23,826006187,300000.00,0.00,0.00,151500.00,0,2012,85003,123253265,1
